;id;org:resource;concept:name;time:timestamp;org:role;case:OrganizationalEntity;case:ProjectNumber;case:TaskNumber;case:dec_id_0;case:ActivityNumber;case:TotalDeclared;case:concept:name;case:RequestedAmount_0;case:Overspent;case:travel permit number;case:DeclarationNumber_0;case:RequestedBudget;case:BudgetNumber;case:OverspentAmount;case:RfpNumber_0;case:OrganizationalEntity_0;case:Rfp_id_0;case:Cost Type_0;case:dec_id_1;case:Activity_0;case:Task_0;case:Project_0;case:DeclarationNumber_1;case:RequestedAmount_1;case:Activity_1;case:dec_id_2;case:RfpNumber_1;case:OrganizationalEntity_1;case:Cost Type_1;case:Task_1;case:Rfp_id_1;case:Project_1;case:DeclarationNumber_2;case:RequestedAmount_2;case:dec_id_3;case:dec_id_4;case:DeclarationNumber_4;case:RequestedAmount_4;case:RequestedAmount_3;case:DeclarationNumber_3;case:Activity_2;case:Cost Type_2;case:RfpNumber_2;case:OrganizationalEntity_2;case:Project_2;case:Rfp_id_2;case:Task_2;case:Activity_3;case:Cost Type_3;case:RfpNumber_3;case:OrganizationalEntity_3;case:Project_3;case:Rfp_id_3;case:Task_3;case:RequestedAmount_9;case:dec_id_5;case:dec_id_6;case:dec_id_9;case:dec_id_7;case:dec_id_8;case:DeclarationNumber_8;case:DeclarationNumber_9;case:DeclarationNumber_5;case:DeclarationNumber_6;case:DeclarationNumber_7;case:RequestedAmount_8;case:RequestedAmount_6;case:RequestedAmount_5;object:name;action:name;action:status;org:actor:name;org:actor:name:a
4304;rp_request for payment 62281_16;SYSTEM;Payment Handled;2018-09-13 17:31:15+02:00;UNDEFINED;organizational unit 65456;project 6751;task 427;;UNKNOWN;908.3675288013799;travel permit 62279;344.8015376174321;True;travel permit number 62280;;510.0614461796332;budget 1969;336.91904433635;request for payment number 62282;organizational unit 65461;request for payment 62281;0.0;;activity 505;task 62283;project 503;;34.68417834021506;activity 505;;request for payment number 62285;organizational unit 65461;0.0;task 62283;request for payment 62284;project 503;;239.7288797044276;declaration 62288;;;;506;declaration number 62289;activity 505;0.0;request for payment number 62287;organizational unit 65461;project 503;request for payment 62286;task 62283;;;;;;;;;;;;;;;;;;;;;; payment; handled;;;, SYSTEM
4305;rv_travel permit 62279_7;STAFF MEMBER;End trip;2018-09-17 00:00:00+02:00;EMPLOYEE;organizational unit 65456;project 6751;task 427;;UNKNOWN;908.3675288013799;travel permit 62279;344.8015376174321;True;travel permit number 62280;;510.0614461796332;budget 1969;336.91904433635;request for payment number 62282;organizational unit 65461;request for payment 62281;0.0;;activity 505;task 62283;project 503;;34.68417834021506;activity 505;;request for payment number 62285;organizational unit 65461;0.0;task 62283;request for payment 62284;project 503;;239.7288797044276;declaration 62288;;;;506;declaration number 62289;activity 505;0.0;request for payment number 62287;organizational unit 65461;project 503;request for payment 62286;task 62283;;;;;;;;;;;;;;;;;;;;;; trip, employee; end;;;, STAFF MEMBER
4306;st_step 62314_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-09-28 16:15:18+02:00;EMPLOYEE;organizational unit 65456;project 6751;task 427;;UNKNOWN;908.3675288013799;travel permit 62279;344.8015376174321;True;travel permit number 62280;;510.0614461796332;budget 1969;336.91904433635;request for payment number 62282;organizational unit 65461;request for payment 62281;0.0;;activity 505;task 62283;project 503;;34.68417834021506;activity 505;;request for payment number 62285;organizational unit 65461;0.0;task 62283;request for payment 62284;project 503;;239.7288797044276;declaration 62288;;;;506;declaration number 62289;activity 505;0.0;request for payment number 62287;organizational unit 65461;project 503;request for payment 62286;task 62283;;;;;;;;;;;;;;;;;;;;;; declaration, employee; submitted;; employee;, STAFF MEMBER
4307;st_step 62313_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-09-28 16:38:04+02:00;ADMINISTRATION;organizational unit 65456;project 6751;task 427;;UNKNOWN;908.3675288013799;travel permit 62279;344.8015376174321;True;travel permit number 62280;;510.0614461796332;budget 1969;336.91904433635;request for payment number 62282;organizational unit 65461;request for payment 62281;0.0;;activity 505;task 62283;project 503;;34.68417834021506;activity 505;;request for payment number 62285;organizational unit 65461;0.0;task 62283;request for payment 62284;project 503;;239.7288797044276;declaration 62288;;;;506;declaration number 62289;activity 505;0.0;request for payment number 62287;organizational unit 65461;project 503;request for payment 62286;task 62283;;;;;;;;;;;;;;;;;;;;;; declaration; rejected;; administration, administration;, STAFF MEMBER
4308;st_step 62315_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-10-03 13:56:28+02:00;EMPLOYEE;organizational unit 65456;project 6751;task 427;;UNKNOWN;908.3675288013799;travel permit 62279;344.8015376174321;True;travel permit number 62280;;510.0614461796332;budget 1969;336.91904433635;request for payment number 62282;organizational unit 65461;request for payment 62281;0.0;;activity 505;task 62283;project 503;;34.68417834021506;activity 505;;request for payment number 62285;organizational unit 65461;0.0;task 62283;request for payment 62284;project 503;;239.7288797044276;declaration 62288;;;;506;declaration number 62289;activity 505;0.0;request for payment number 62287;organizational unit 65461;project 503;request for payment 62286;task 62283;;;;;;;;;;;;;;;;;;;;;; declaration, employee; rejected;; employee;, STAFF MEMBER
4309;st_step 62309_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-10-04 11:07:24+02:00;EMPLOYEE;organizational unit 65456;project 6751;task 427;;UNKNOWN;908.3675288013799;travel permit 62279;344.8015376174321;True;travel permit number 62280;;510.0614461796332;budget 1969;336.91904433635;request for payment number 62282;organizational unit 65461;request for payment 62281;0.0;;activity 505;task 62283;project 503;;34.68417834021506;activity 505;;request for payment number 62285;organizational unit 65461;0.0;task 62283;request for payment 62284;project 503;;239.7288797044276;declaration 62288;;;;506;declaration number 62289;activity 505;0.0;request for payment number 62287;organizational unit 65461;project 503;request for payment 62286;task 62283;;;;;;;;;;;;;;;;;;;;;; declaration, employee; submitted;; employee;, STAFF MEMBER
4310;st_step 62310_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-10-04 11:07:41+02:00;ADMINISTRATION;organizational unit 65456;project 6751;task 427;;UNKNOWN;908.3675288013799;travel permit 62279;344.8015376174321;True;travel permit number 62280;;510.0614461796332;budget 1969;336.91904433635;request for payment number 62282;organizational unit 65461;request for payment 62281;0.0;;activity 505;task 62283;project 503;;34.68417834021506;activity 505;;request for payment number 62285;organizational unit 65461;0.0;task 62283;request for payment 62284;project 503;;239.7288797044276;declaration 62288;;;;506;declaration number 62289;activity 505;0.0;request for payment number 62287;organizational unit 65461;project 503;request for payment 62286;task 62283;;;;;;;;;;;;;;;;;;;;;; declaration; approved;; administration, administration;, STAFF MEMBER
4311;st_step 62311_0;STAFF MEMBER;Declaration APPROVED by BUDGET OWNER;2018-10-16 08:18:23+02:00;BUDGET OWNER;organizational unit 65456;project 6751;task 427;;UNKNOWN;908.3675288013799;travel permit 62279;344.8015376174321;True;travel permit number 62280;;510.0614461796332;budget 1969;336.91904433635;request for payment number 62282;organizational unit 65461;request for payment 62281;0.0;;activity 505;task 62283;project 503;;34.68417834021506;activity 505;;request for payment number 62285;organizational unit 65461;0.0;task 62283;request for payment 62284;project 503;;239.7288797044276;declaration 62288;;;;506;declaration number 62289;activity 505;0.0;request for payment number 62287;organizational unit 65461;project 503;request for payment 62286;task 62283;;;;;;;;;;;;;;;;;;;;;; declaration; approved;; budget owner, budget owner;, STAFF MEMBER
4312;st_step 62312_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-10-18 16:39:22+02:00;SUPERVISOR;organizational unit 65456;project 6751;task 427;;UNKNOWN;908.3675288013799;travel permit 62279;344.8015376174321;True;travel permit number 62280;;510.0614461796332;budget 1969;336.91904433635;request for payment number 62282;organizational unit 65461;request for payment 62281;0.0;;activity 505;task 62283;project 503;;34.68417834021506;activity 505;;request for payment number 62285;organizational unit 65461;0.0;task 62283;request for payment 62284;project 503;;239.7288797044276;declaration 62288;;;;506;declaration number 62289;activity 505;0.0;request for payment number 62287;organizational unit 65461;project 503;request for payment 62286;task 62283;;;;;;;;;;;;;;;;;;;;;; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
4313;fd_declaration 62288_17;SYSTEM;Request Payment;2018-10-19 14:20:01+02:00;UNDEFINED;organizational unit 65456;project 6751;task 427;;UNKNOWN;908.3675288013799;travel permit 62279;344.8015376174321;True;travel permit number 62280;;510.0614461796332;budget 1969;336.91904433635;request for payment number 62282;organizational unit 65461;request for payment 62281;0.0;;activity 505;task 62283;project 503;;34.68417834021506;activity 505;;request for payment number 62285;organizational unit 65461;0.0;task 62283;request for payment 62284;project 503;;239.7288797044276;declaration 62288;;;;506;declaration number 62289;activity 505;0.0;request for payment number 62287;organizational unit 65461;project 503;request for payment 62286;task 62283;;;;;;;;;;;;;;;;;;;;;; payment; request;;;, SYSTEM
4314;fd_declaration 62288_18;SYSTEM;Payment Handled;2018-10-22 17:31:25+02:00;UNDEFINED;organizational unit 65456;project 6751;task 427;;UNKNOWN;908.3675288013799;travel permit 62279;344.8015376174321;True;travel permit number 62280;;510.0614461796332;budget 1969;336.91904433635;request for payment number 62282;organizational unit 65461;request for payment 62281;0.0;;activity 505;task 62283;project 503;;34.68417834021506;activity 505;;request for payment number 62285;organizational unit 65461;0.0;task 62283;request for payment 62284;project 503;;239.7288797044276;declaration 62288;;;;506;declaration number 62289;activity 505;0.0;request for payment number 62287;organizational unit 65461;project 503;request for payment 62286;task 62283;;;;;;;;;;;;;;;;;;;;;; payment; handled;;;, SYSTEM
4315;st_step 12024_0;STAFF MEMBER;Permit SUBMITTED by EMPLOYEE;2018-07-22 14:58:27+02:00;EMPLOYEE;organizational unit 65456;project 9706;task 427;;UNKNOWN;2024.559283605205;travel permit 12017;830.7337388007494;False;travel permit number 12018;;1221.6672629422785;budget 522;-163.93850705374234;request for payment number 12020;organizational unit 65461;request for payment 12019;0.0;declaration 12021;activity 505;task 9709;project 503;declaration number 12022;1,091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit, employee; submitted;; employee;, STAFF MEMBER
4316;st_step 12023_0;STAFF MEMBER;Permit APPROVED by ADMINISTRATION;2018-07-22 14:58:32+02:00;ADMINISTRATION;organizational unit 65456;project 9706;task 427;;UNKNOWN;2024.559283605205;travel permit 12017;830.7337388007494;False;travel permit number 12018;;1221.6672629422785;budget 522;-163.93850705374234;request for payment number 12020;organizational unit 65461;request for payment 12019;0.0;declaration 12021;activity 505;task 9709;project 503;declaration number 12022;1,091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit; approved;; administration, administration;, STAFF MEMBER
4317;st_step 12031_0;STAFF MEMBER;Request For Payment SUBMITTED by EMPLOYEE;2018-07-22 15:09:53+02:00;EMPLOYEE;organizational unit 65456;project 9706;task 427;;UNKNOWN;2024.559283605205;travel permit 12017;830.7337388007494;False;travel permit number 12018;;1221.6672629422785;budget 522;-163.93850705374234;request for payment number 12020;organizational unit 65461;request for payment 12019;0.0;declaration 12021;activity 505;task 9709;project 503;declaration number 12022;1,091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; request for payment, employee; submitted;; employee;, STAFF MEMBER
4318;st_step 12030_0;STAFF MEMBER;Request For Payment REJECTED by ADMINISTRATION;2018-07-22 15:21:19+02:00;ADMINISTRATION;organizational unit 65456;project 9706;task 427;;UNKNOWN;2024.559283605205;travel permit 12017;830.7337388007494;False;travel permit number 12018;;1221.6672629422785;budget 522;-163.93850705374234;request for payment number 12020;organizational unit 65461;request for payment 12019;0.0;declaration 12021;activity 505;task 9709;project 503;declaration number 12022;1,091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; request for payment; rejected;; administration, administration;, STAFF MEMBER
4319;st_step 12025_0;STAFF MEMBER;Permit FINAL_APPROVED by SUPERVISOR;2018-07-23 15:24:38+02:00;SUPERVISOR;organizational unit 65456;project 9706;task 427;;UNKNOWN;2024.559283605205;travel permit 12017;830.7337388007494;False;travel permit number 12018;;1221.6672629422785;budget 522;-163.93850705374234;request for payment number 12020;organizational unit 65461;request for payment 12019;0.0;declaration 12021;activity 505;task 9709;project 503;declaration number 12022;1,091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit; approved; final; supervisor, supervisor;, STAFF MEMBER
4320;st_step 12029_0;STAFF MEMBER;Request For Payment REJECTED by EMPLOYEE;2018-07-24 08:27:57+02:00;EMPLOYEE;organizational unit 65456;project 9706;task 427;;UNKNOWN;2024.559283605205;travel permit 12017;830.7337388007494;False;travel permit number 12018;;1221.6672629422785;budget 522;-163.93850705374234;request for payment number 12020;organizational unit 65461;request for payment 12019;0.0;declaration 12021;activity 505;task 9709;project 503;declaration number 12022;1,091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; request for payment, employee; rejected;; employee;, STAFF MEMBER
4321;st_step 12027_0;STAFF MEMBER;Request For Payment SUBMITTED by EMPLOYEE;2018-07-24 10:27:25+02:00;EMPLOYEE;organizational unit 65456;project 9706;task 427;;UNKNOWN;2024.559283605205;travel permit 12017;830.7337388007494;False;travel permit number 12018;;1221.6672629422785;budget 522;-163.93850705374234;request for payment number 12020;organizational unit 65461;request for payment 12019;0.0;declaration 12021;activity 505;task 9709;project 503;declaration number 12022;1,091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; request for payment, employee; submitted;; employee;, STAFF MEMBER
4322;st_step 12026_0;STAFF MEMBER;Request For Payment APPROVED by ADMINISTRATION;2018-07-24 13:36:53+02:00;ADMINISTRATION;organizational unit 65456;project 9706;task 427;;UNKNOWN;2024.559283605205;travel permit 12017;830.7337388007494;False;travel permit number 12018;;1221.6672629422785;budget 522;-163.93850705374234;request for payment number 12020;organizational unit 65461;request for payment 12019;0.0;declaration 12021;activity 505;task 9709;project 503;declaration number 12022;1,091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; request for payment; approved;; administration, administration;, STAFF MEMBER
4323;st_step 12034_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-07-25 10:37:49+02:00;EMPLOYEE;organizational unit 65456;project 9706;task 427;;UNKNOWN;2024.559283605205;travel permit 12017;830.7337388007494;False;travel permit number 12018;;1221.6672629422785;budget 522;-163.93850705374234;request for payment number 12020;organizational unit 65461;request for payment 12019;0.0;declaration 12021;activity 505;task 9709;project 503;declaration number 12022;1,091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration, employee; submitted;; employee;, STAFF MEMBER
4324;st_step 12028_0;STAFF MEMBER;Request For Payment FINAL_APPROVED by SUPERVISOR;2018-07-26 11:12:31+02:00;SUPERVISOR;organizational unit 65456;project 9706;task 427;;UNKNOWN;2024.559283605205;travel permit 12017;830.7337388007494;False;travel permit number 12018;;1221.6672629422785;budget 522;-163.93850705374234;request for payment number 12020;organizational unit 65461;request for payment 12019;0.0;declaration 12021;activity 505;task 9709;project 503;declaration number 12022;1,091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; request for payment; approved; final; supervisor, supervisor;, STAFF MEMBER
4325;rp_request for payment 12019_15;SYSTEM;Request Payment;2018-07-27 10:36:40+02:00;UNDEFINED;organizational unit 65456;project 9706;task 427;;UNKNOWN;2024.559283605205;travel permit 12017;830.7337388007494;False;travel permit number 12018;;1221.6672629422785;budget 522;-163.93850705374234;request for payment number 12020;organizational unit 65461;request for payment 12019;0.0;declaration 12021;activity 505;task 9709;project 503;declaration number 12022;1,091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; payment; request;;;, SYSTEM
4326;rp_request for payment 12019_16;SYSTEM;Payment Handled;2018-07-31 17:30:58+02:00;UNDEFINED;organizational unit 65456;project 9706;task 427;;UNKNOWN;2024.559283605205;travel permit 12017;830.7337388007494;False;travel permit number 12018;;1221.6672629422785;budget 522;-163.93850705374234;request for payment number 12020;organizational unit 65461;request for payment 12019;0.0;declaration 12021;activity 505;task 9709;project 503;declaration number 12022;1,091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; payment; handled;;;, SYSTEM
4327;rv_travel permit 12017_6;STAFF MEMBER;Start trip;2018-09-25 00:00:00+02:00;EMPLOYEE;organizational unit 65456;project 9706;task 427;;UNKNOWN;2024.559283605205;travel permit 12017;830.7337388007494;False;travel permit number 12018;;1221.6672629422785;budget 522;-163.93850705374234;request for payment number 12020;organizational unit 65461;request for payment 12019;0.0;declaration 12021;activity 505;task 9709;project 503;declaration number 12022;1,091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; trip, employee; start;;;, STAFF MEMBER
4328;st_step 12033_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-09-27 17:34:47+02:00;ADMINISTRATION;organizational unit 65456;project 9706;task 427;;UNKNOWN;2024.559283605205;travel permit 12017;830.7337388007494;False;travel permit number 12018;;1221.6672629422785;budget 522;-163.93850705374234;request for payment number 12020;organizational unit 65461;request for payment 12019;0.0;declaration 12021;activity 505;task 9709;project 503;declaration number 12022;1,091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration; approved;; administration, administration;, STAFF MEMBER
4329;rv_travel permit 12017_7;STAFF MEMBER;End trip;2018-09-28 00:00:00+02:00;EMPLOYEE;organizational unit 65456;project 9706;task 427;;UNKNOWN;2024.559283605205;travel permit 12017;830.7337388007494;False;travel permit number 12018;;1221.6672629422785;budget 522;-163.93850705374234;request for payment number 12020;organizational unit 65461;request for payment 12019;0.0;declaration 12021;activity 505;task 9709;project 503;declaration number 12022;1,091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; trip, employee; end;;;, STAFF MEMBER
4330;st_step 12032_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-10-03 13:42:07+02:00;SUPERVISOR;organizational unit 65456;project 9706;task 427;;UNKNOWN;2024.559283605205;travel permit 12017;830.7337388007494;False;travel permit number 12018;;1221.6672629422785;budget 522;-163.93850705374234;request for payment number 12020;organizational unit 65461;request for payment 12019;0.0;declaration 12021;activity 505;task 9709;project 503;declaration number 12022;1,091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
4331;fd_declaration 12021_17;SYSTEM;Request Payment;2018-10-04 09:37:44+02:00;UNDEFINED;organizational unit 65456;project 9706;task 427;;UNKNOWN;2024.559283605205;travel permit 12017;830.7337388007494;False;travel permit number 12018;;1221.6672629422785;budget 522;-163.93850705374234;request for payment number 12020;organizational unit 65461;request for payment 12019;0.0;declaration 12021;activity 505;task 9709;project 503;declaration number 12022;1,091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; payment; request;;;, SYSTEM
4332;fd_declaration 12021_18;SYSTEM;Payment Handled;2018-10-08 17:31:16+02:00;UNDEFINED;organizational unit 65456;project 9706;task 427;;UNKNOWN;2024.559283605205;travel permit 12017;830.7337388007494;False;travel permit number 12018;;1221.6672629422785;budget 522;-163.93850705374234;request for payment number 12020;organizational unit 65461;request for payment 12019;0.0;declaration 12021;activity 505;task 9709;project 503;declaration number 12022;1,091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; payment; handled;;;, SYSTEM
4333;st_step 59209_0;STAFF MEMBER;Permit SUBMITTED by EMPLOYEE;2018-07-25 17:54:57+02:00;EMPLOYEE;organizational unit 65456;project 4788;task 427;;UNKNOWN;930.8075176773391;travel permit 59204;930.8075176773391;False;travel permit number 59205;;2152.156110236622;budget 456;-238.7880780398134;UNKNOWN;organizational unit 65461;request for payment 59206;0.0;;activity 505;task 12776;project 503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit, employee; submitted;; employee;, STAFF MEMBER
4334;st_step 59208_0;STAFF MEMBER;Permit APPROVED by ADMINISTRATION;2018-07-25 17:58:06+02:00;ADMINISTRATION;organizational unit 65456;project 4788;task 427;;UNKNOWN;930.8075176773391;travel permit 59204;930.8075176773391;False;travel permit number 59205;;2152.156110236622;budget 456;-238.7880780398134;UNKNOWN;organizational unit 65461;request for payment 59206;0.0;;activity 505;task 12776;project 503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit; approved;; administration, administration;, STAFF MEMBER
4335;st_step 59207_0;STAFF MEMBER;Permit FINAL_APPROVED by SUPERVISOR;2018-07-26 10:21:46+02:00;SUPERVISOR;organizational unit 65456;project 4788;task 427;;UNKNOWN;930.8075176773391;travel permit 59204;930.8075176773391;False;travel permit number 59205;;2152.156110236622;budget 456;-238.7880780398134;UNKNOWN;organizational unit 65461;request for payment 59206;0.0;;activity 505;task 12776;project 503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit; approved; final; supervisor, supervisor;, STAFF MEMBER
4336;st_step 59212_0;STAFF MEMBER;Request For Payment SUBMITTED by EMPLOYEE;2018-07-31 15:57:03+02:00;EMPLOYEE;organizational unit 65456;project 4788;task 427;;UNKNOWN;930.8075176773391;travel permit 59204;930.8075176773391;False;travel permit number 59205;;2152.156110236622;budget 456;-238.7880780398134;UNKNOWN;organizational unit 65461;request for payment 59206;0.0;;activity 505;task 12776;project 503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; request for payment, employee; submitted;; employee;, STAFF MEMBER
4337;st_step 59211_0;STAFF MEMBER;Request For Payment REJECTED by ADMINISTRATION;2018-07-31 15:57:53+02:00;ADMINISTRATION;organizational unit 65456;project 4788;task 427;;UNKNOWN;930.8075176773391;travel permit 59204;930.8075176773391;False;travel permit number 59205;;2152.156110236622;budget 456;-238.7880780398134;UNKNOWN;organizational unit 65461;request for payment 59206;0.0;;activity 505;task 12776;project 503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; request for payment; rejected;; administration, administration;, STAFF MEMBER
4338;st_step 59210_0;STAFF MEMBER;Request For Payment REJECTED by EMPLOYEE;2018-08-09 10:54:43+02:00;EMPLOYEE;organizational unit 65456;project 4788;task 427;;UNKNOWN;930.8075176773391;travel permit 59204;930.8075176773391;False;travel permit number 59205;;2152.156110236622;budget 456;-238.7880780398134;UNKNOWN;organizational unit 65461;request for payment 59206;0.0;;activity 505;task 12776;project 503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; request for payment, employee; rejected;; employee;, STAFF MEMBER
4339;rv_travel permit 59204_6;STAFF MEMBER;Start trip;2018-09-16 00:00:00+02:00;EMPLOYEE;organizational unit 65456;project 4788;task 427;;UNKNOWN;930.8075176773391;travel permit 59204;930.8075176773391;False;travel permit number 59205;;2152.156110236622;budget 456;-238.7880780398134;UNKNOWN;organizational unit 65461;request for payment 59206;0.0;;activity 505;task 12776;project 503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; trip, employee; start;;;, STAFF MEMBER
4340;rv_travel permit 59204_7;STAFF MEMBER;End trip;2018-09-20 00:00:00+02:00;EMPLOYEE;organizational unit 65456;project 4788;task 427;;UNKNOWN;930.8075176773391;travel permit 59204;930.8075176773391;False;travel permit number 59205;;2152.156110236622;budget 456;-238.7880780398134;UNKNOWN;organizational unit 65461;request for payment 59206;0.0;;activity 505;task 12776;project 503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; trip, employee; end;;;, STAFF MEMBER
4341;st_step 59279_0;STAFF MEMBER;Permit SUBMITTED by EMPLOYEE;2018-07-30 10:03:35+02:00;EMPLOYEE;organizational unit 65459;project 6210;task 427;;UNKNOWN;3210.3650936481217;travel permit 59272;3051.882483770994;True;travel permit number 59273;;4052.9647858844546;budget 1922;1646.3919698606755;request for payment number 59275;organizational unit 65462;request for payment 59274;0.0;declaration 59276;activity 505;task 20268;project 503;declaration number 59277;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit, employee; submitted;; employee;, STAFF MEMBER
4342;st_step 59278_0;STAFF MEMBER;Permit APPROVED by ADMINISTRATION;2018-07-30 10:06:09+02:00;ADMINISTRATION;organizational unit 65459;project 6210;task 427;;UNKNOWN;3210.3650936481217;travel permit 59272;3051.882483770994;True;travel permit number 59273;;4052.9647858844546;budget 1922;1646.3919698606755;request for payment number 59275;organizational unit 65462;request for payment 59274;0.0;declaration 59276;activity 505;task 20268;project 503;declaration number 59277;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit; approved;; administration, administration;, STAFF MEMBER
4343;st_step 59281_0;STAFF MEMBER;Permit APPROVED by SUPERVISOR;2018-07-30 12:07:34+02:00;SUPERVISOR;organizational unit 65459;project 6210;task 427;;UNKNOWN;3210.3650936481217;travel permit 59272;3051.882483770994;True;travel permit number 59273;;4052.9647858844546;budget 1922;1646.3919698606755;request for payment number 59275;organizational unit 65462;request for payment 59274;0.0;declaration 59276;activity 505;task 20268;project 503;declaration number 59277;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit; approved;; supervisor, supervisor;, STAFF MEMBER
4344;st_step 59280_0;STAFF MEMBER;Permit FINAL_APPROVED by DIRECTOR;2018-08-02 23:36:45+02:00;DIRECTOR;organizational unit 65459;project 6210;task 427;;UNKNOWN;3210.3650936481217;travel permit 59272;3051.882483770994;True;travel permit number 59273;;4052.9647858844546;budget 1922;1646.3919698606755;request for payment number 59275;organizational unit 65462;request for payment 59274;0.0;declaration 59276;activity 505;task 20268;project 503;declaration number 59277;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit; approved; final; director, director;, STAFF MEMBER
4345;st_step 59283_0;STAFF MEMBER;Request For Payment SUBMITTED by EMPLOYEE;2018-08-13 11:21:10+02:00;EMPLOYEE;organizational unit 65459;project 6210;task 427;;UNKNOWN;3210.3650936481217;travel permit 59272;3051.882483770994;True;travel permit number 59273;;4052.9647858844546;budget 1922;1646.3919698606755;request for payment number 59275;organizational unit 65462;request for payment 59274;0.0;declaration 59276;activity 505;task 20268;project 503;declaration number 59277;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; request for payment, employee; submitted;; employee;, STAFF MEMBER
4346;st_step 59284_0;STAFF MEMBER;Request For Payment APPROVED by ADMINISTRATION;2018-08-13 11:26:01+02:00;ADMINISTRATION;organizational unit 65459;project 6210;task 427;;UNKNOWN;3210.3650936481217;travel permit 59272;3051.882483770994;True;travel permit number 59273;;4052.9647858844546;budget 1922;1646.3919698606755;request for payment number 59275;organizational unit 65462;request for payment 59274;0.0;declaration 59276;activity 505;task 20268;project 503;declaration number 59277;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; request for payment; approved;; administration, administration;, STAFF MEMBER
4347;st_step 59282_0;STAFF MEMBER;Request For Payment FINAL_APPROVED by SUPERVISOR;2018-08-14 11:28:20+02:00;SUPERVISOR;organizational unit 65459;project 6210;task 427;;UNKNOWN;3210.3650936481217;travel permit 59272;3051.882483770994;True;travel permit number 59273;;4052.9647858844546;budget 1922;1646.3919698606755;request for payment number 59275;organizational unit 65462;request for payment 59274;0.0;declaration 59276;activity 505;task 20268;project 503;declaration number 59277;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; request for payment; approved; final; supervisor, supervisor;, STAFF MEMBER
