;id;org:resource;concept:name;time:timestamp;org:role;case:concept:name;case:BudgetNumber;case:DeclarationNumber;case:Amount;object:name;action:name;action:status;org:actor:name;org:actor:name:a
659;st_step 117821_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-06-22 16:36:42+02:00;ADMINISTRATION;declaration 117811;budget 86566;declaration number 117812;213.90082561541703; declaration; rejected;; administration, administration;, STAFF MEMBER
660;st_step 117823_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-06-25 12:23:17+02:00;EMPLOYEE;declaration 117811;budget 86566;declaration number 117812;213.90082561541703; declaration, employee; rejected;; employee;, STAFF MEMBER
661;st_step 117818_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-06-25 17:28:13+02:00;EMPLOYEE;declaration 117811;budget 86566;declaration number 117812;213.90082561541703; declaration, employee; submitted;; employee;, STAFF MEMBER
662;st_step 117820_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-06-25 17:28:52+02:00;ADMINISTRATION;declaration 117811;budget 86566;declaration number 117812;213.90082561541703; declaration; approved;; administration, administration;, STAFF MEMBER
663;st_step 117817_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-07-10 16:03:42+02:00;SUPERVISOR;declaration 117811;budget 86566;declaration number 117812;213.90082561541703; declaration; rejected;; supervisor, supervisor;, STAFF MEMBER
664;st_step 117819_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-07-14 17:24:47+02:00;EMPLOYEE;declaration 117811;budget 86566;declaration number 117812;213.90082561541703; declaration, employee; rejected;; employee;, STAFF MEMBER
665;st_step 117813_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-07-16 09:57:58+02:00;EMPLOYEE;declaration 117811;budget 86566;declaration number 117812;213.90082561541703; declaration, employee; submitted;; employee;, STAFF MEMBER
666;st_step 117815_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-07-16 17:32:32+02:00;ADMINISTRATION;declaration 117811;budget 86566;declaration number 117812;213.90082561541703; declaration; approved;; administration, administration;, STAFF MEMBER
667;st_step 117814_0;STAFF MEMBER;Declaration APPROVED by BUDGET OWNER;2018-07-17 08:20:06+02:00;BUDGET OWNER;declaration 117811;budget 86566;declaration number 117812;213.90082561541703; declaration; approved;; budget owner, budget owner;, STAFF MEMBER
668;st_step 117816_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-07-19 09:59:49+02:00;SUPERVISOR;declaration 117811;budget 86566;declaration number 117812;213.90082561541703; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
669;dd_declaration 117811_19;SYSTEM;Request Payment;2018-07-21 17:27:22+02:00;UNDEFINED;declaration 117811;budget 86566;declaration number 117812;213.90082561541703; payment; request;;;, SYSTEM
670;dd_declaration 117811_20;SYSTEM;Payment Handled;2018-07-26 17:31:02+02:00;UNDEFINED;declaration 117811;budget 86566;declaration number 117812;213.90082561541703; payment; handled;;;, SYSTEM
671;st_step 113838_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-06-22 09:12:42+02:00;EMPLOYEE;declaration 113827;budget 86566;declaration number 113828;308.8274944945445; declaration, employee; submitted;; employee;, STAFF MEMBER
672;st_step 113837_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-06-22 09:12:56+02:00;ADMINISTRATION;declaration 113827;budget 86566;declaration number 113828;308.8274944945445; declaration; approved;; administration, administration;, STAFF MEMBER
673;st_step 113835_0;STAFF MEMBER;Declaration APPROVED by BUDGET OWNER;2018-06-22 13:29:44+02:00;BUDGET OWNER;declaration 113827;budget 86566;declaration number 113828;308.8274944945445; declaration; approved;; budget owner, budget owner;, STAFF MEMBER
674;st_step 113836_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-06-25 13:47:25+02:00;SUPERVISOR;declaration 113827;budget 86566;declaration number 113828;308.8274944945445; declaration; rejected;; supervisor, supervisor;, STAFF MEMBER
675;st_step 113839_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-06-26 08:16:50+02:00;EMPLOYEE;declaration 113827;budget 86566;declaration number 113828;308.8274944945445; declaration, employee; rejected;; employee;, STAFF MEMBER
676;st_step 113832_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-06-29 11:34:09+02:00;EMPLOYEE;declaration 113827;budget 86566;declaration number 113828;308.8274944945445; declaration, employee; submitted;; employee;, STAFF MEMBER
677;st_step 113833_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-06-29 11:34:33+02:00;ADMINISTRATION;declaration 113827;budget 86566;declaration number 113828;308.8274944945445; declaration; rejected;; administration, administration;, STAFF MEMBER
678;st_step 113834_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-07-02 13:54:17+02:00;EMPLOYEE;declaration 113827;budget 86566;declaration number 113828;308.8274944945445; declaration, employee; rejected;; employee;, STAFF MEMBER
679;st_step 113831_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-09-14 08:16:23+02:00;EMPLOYEE;declaration 113827;budget 86566;declaration number 113828;308.8274944945445; declaration, employee; submitted;; employee;, STAFF MEMBER
680;st_step 113830_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-09-14 08:16:46+02:00;ADMINISTRATION;declaration 113827;budget 86566;declaration number 113828;308.8274944945445; declaration; approved;; administration, administration;, STAFF MEMBER
681;st_step 113829_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-09-15 17:15:25+02:00;SUPERVISOR;declaration 113827;budget 86566;declaration number 113828;308.8274944945445; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
682;dd_declaration 113827_19;SYSTEM;Request Payment;2018-09-18 08:57:41+02:00;UNDEFINED;declaration 113827;budget 86566;declaration number 113828;308.8274944945445; payment; request;;;, SYSTEM
683;dd_declaration 113827_20;SYSTEM;Payment Handled;2018-09-20 17:31:16+02:00;UNDEFINED;declaration 113827;budget 86566;declaration number 113828;308.8274944945445; payment; handled;;;, SYSTEM
684;st_step 128292_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-07-09 13:48:02+02:00;EMPLOYEE;declaration 128285;budget 86566;declaration number 128286;821.4441048137536; declaration, employee; submitted;; employee;, STAFF MEMBER
685;st_step 128293_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-07-09 13:48:04+02:00;ADMINISTRATION;declaration 128285;budget 86566;declaration number 128286;821.4441048137536; declaration; rejected;; administration, administration;, STAFF MEMBER
686;st_step 128294_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-07-10 14:39:58+02:00;EMPLOYEE;declaration 128285;budget 86566;declaration number 128286;821.4441048137536; declaration, employee; rejected;; employee;, STAFF MEMBER
687;st_step 128291_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-07-17 11:35:34+02:00;EMPLOYEE;declaration 128285;budget 86566;declaration number 128286;821.4441048137536; declaration, employee; submitted;; employee;, STAFF MEMBER
688;st_step 128288_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-07-17 11:35:49+02:00;ADMINISTRATION;declaration 128285;budget 86566;declaration number 128286;821.4441048137536; declaration; rejected;; administration, administration;, STAFF MEMBER
689;st_step 128289_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-07-19 10:45:26+02:00;EMPLOYEE;declaration 128285;budget 86566;declaration number 128286;821.4441048137536; declaration, employee; submitted;; employee;, STAFF MEMBER
690;st_step 128290_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-07-19 11:02:49+02:00;ADMINISTRATION;declaration 128285;budget 86566;declaration number 128286;821.4441048137536; declaration; approved;; administration, administration;, STAFF MEMBER
691;st_step 128287_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-07-19 11:22:10+02:00;SUPERVISOR;declaration 128285;budget 86566;declaration number 128286;821.4441048137536; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
692;dd_declaration 128285_19;SYSTEM;Request Payment;2018-07-23 12:43:49+02:00;UNDEFINED;declaration 128285;budget 86566;declaration number 128286;821.4441048137536; payment; request;;;, SYSTEM
693;dd_declaration 128285_20;SYSTEM;Payment Handled;2018-07-26 17:31:02+02:00;UNDEFINED;declaration 128285;budget 86566;declaration number 128286;821.4441048137536; payment; handled;;;, SYSTEM
694;st_step 119407_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-07-09 14:15:17+02:00;EMPLOYEE;declaration 119402;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
695;st_step 119408_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-07-09 14:15:19+02:00;ADMINISTRATION;declaration 119402;budget 86566;UNKNOWN;0.0; declaration; rejected;; administration, administration;, STAFF MEMBER
696;st_step 119409_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-07-10 14:39:36+02:00;EMPLOYEE;declaration 119402;budget 86566;UNKNOWN;0.0; declaration, employee; rejected;; employee;, STAFF MEMBER
697;st_step 119405_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-07-12 00:34:13+02:00;EMPLOYEE;declaration 119402;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
698;st_step 119403_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-07-12 00:34:24+02:00;ADMINISTRATION;declaration 119402;budget 86566;UNKNOWN;0.0; declaration; rejected;; administration, administration;, STAFF MEMBER
699;st_step 119406_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-07-17 08:26:40+02:00;EMPLOYEE;declaration 119402;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
700;st_step 119404_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-07-17 08:26:48+02:00;EMPLOYEE;declaration 119402;budget 86566;UNKNOWN;0.0; declaration, employee; rejected;; employee;, STAFF MEMBER
701;st_step 113128_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-08-28 11:44:15+02:00;EMPLOYEE;declaration 113123;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
702;st_step 113129_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-08-28 11:44:17+02:00;ADMINISTRATION;declaration 113123;budget 86566;UNKNOWN;0.0; declaration; rejected;; administration, administration;, STAFF MEMBER
703;st_step 113130_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-08-29 11:11:54+02:00;EMPLOYEE;declaration 113123;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
704;st_step 113131_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-09-29 20:44:28+02:00;ADMINISTRATION;declaration 113123;budget 86566;UNKNOWN;0.0; declaration; rejected;; administration, administration;, STAFF MEMBER
705;st_step 113134_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-10-01 13:27:23+02:00;EMPLOYEE;declaration 113123;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
706;st_step 113133_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-10-01 13:30:35+02:00;ADMINISTRATION;declaration 113123;budget 86566;UNKNOWN;0.0; declaration; rejected;; administration, administration;, STAFF MEMBER
707;st_step 113127_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-10-01 13:54:48+02:00;EMPLOYEE;declaration 113123;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
708;st_step 113126_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-10-01 16:35:49+02:00;ADMINISTRATION;declaration 113123;budget 86566;UNKNOWN;0.0; declaration; rejected;; administration, administration;, STAFF MEMBER
709;st_step 113125_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-10-03 09:57:53+02:00;EMPLOYEE;declaration 113123;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
710;st_step 113132_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-10-19 18:44:48+02:00;ADMINISTRATION;declaration 113123;budget 86566;UNKNOWN;0.0; declaration; rejected;; administration, administration;, STAFF MEMBER
711;st_step 113135_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-10-29 15:56:18+01:00;EMPLOYEE;declaration 113123;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
712;st_step 113136_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-10-29 20:31:43+01:00;ADMINISTRATION;declaration 113123;budget 86566;UNKNOWN;0.0; declaration; rejected;; administration, administration;, STAFF MEMBER
713;st_step 113124_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-10-31 14:50:15+01:00;EMPLOYEE;declaration 113123;budget 86566;UNKNOWN;0.0; declaration, employee; rejected;; employee;, STAFF MEMBER
714;st_step 113484_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-09-04 17:01:08+02:00;EMPLOYEE;declaration 113462;budget 86566;declaration number 113463;816.4562016197636; declaration, employee; submitted;; employee;, STAFF MEMBER
715;st_step 113483_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-09-06 10:50:03+02:00;ADMINISTRATION;declaration 113462;budget 86566;declaration number 113463;816.4562016197636; declaration; rejected;; administration, administration;, STAFF MEMBER
716;st_step 113485_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-09-07 09:46:41+02:00;EMPLOYEE;declaration 113462;budget 86566;declaration number 113463;816.4562016197636; declaration, employee; rejected;; employee;, STAFF MEMBER
717;st_step 113482_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-09-11 09:01:48+02:00;EMPLOYEE;declaration 113462;budget 86566;declaration number 113463;816.4562016197636; declaration, employee; submitted;; employee;, STAFF MEMBER
718;st_step 113481_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-09-11 09:01:52+02:00;ADMINISTRATION;declaration 113462;budget 86566;declaration number 113463;816.4562016197636; declaration; rejected;; administration, administration;, STAFF MEMBER
719;st_step 113480_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-09-11 09:46:32+02:00;EMPLOYEE;declaration 113462;budget 86566;declaration number 113463;816.4562016197636; declaration, employee; rejected;; employee;, STAFF MEMBER
720;st_step 113478_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-09-11 11:15:09+02:00;EMPLOYEE;declaration 113462;budget 86566;declaration number 113463;816.4562016197636; declaration, employee; submitted;; employee;, STAFF MEMBER
721;st_step 113477_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-09-11 11:15:15+02:00;ADMINISTRATION;declaration 113462;budget 86566;declaration number 113463;816.4562016197636; declaration; rejected;; administration, administration;, STAFF MEMBER
722;st_step 113479_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-09-11 11:58:20+02:00;EMPLOYEE;declaration 113462;budget 86566;declaration number 113463;816.4562016197636; declaration, employee; rejected;; employee;, STAFF MEMBER
723;st_step 113474_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-09-12 11:28:27+02:00;EMPLOYEE;declaration 113462;budget 86566;declaration number 113463;816.4562016197636; declaration, employee; submitted;; employee;, STAFF MEMBER
724;st_step 113473_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-09-12 11:28:29+02:00;ADMINISTRATION;declaration 113462;budget 86566;declaration number 113463;816.4562016197636; declaration; approved;; administration, administration;, STAFF MEMBER
725;st_step 113475_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-09-12 11:39:31+02:00;SUPERVISOR;declaration 113462;budget 86566;declaration number 113463;816.4562016197636; declaration; rejected;; supervisor, supervisor;, STAFF MEMBER
726;st_step 113476_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-09-18 08:48:23+02:00;EMPLOYEE;declaration 113462;budget 86566;declaration number 113463;816.4562016197636; declaration, employee; rejected;; employee;, STAFF MEMBER
727;st_step 113472_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-09-18 10:25:58+02:00;EMPLOYEE;declaration 113462;budget 86566;declaration number 113463;816.4562016197636; declaration, employee; submitted;; employee;, STAFF MEMBER
728;st_step 113471_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-09-18 10:26:00+02:00;ADMINISTRATION;declaration 113462;budget 86566;declaration number 113463;816.4562016197636; declaration; rejected;; administration, administration;, STAFF MEMBER
729;st_step 113470_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-09-19 08:31:47+02:00;EMPLOYEE;declaration 113462;budget 86566;declaration number 113463;816.4562016197636; declaration, employee; rejected;; employee;, STAFF MEMBER
730;st_step 113467_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-09-19 09:09:25+02:00;EMPLOYEE;declaration 113462;budget 86566;declaration number 113463;816.4562016197636; declaration, employee; submitted;; employee;, STAFF MEMBER
731;st_step 113468_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-09-19 09:09:27+02:00;ADMINISTRATION;declaration 113462;budget 86566;declaration number 113463;816.4562016197636; declaration; rejected;; administration, administration;, STAFF MEMBER
732;st_step 113469_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-09-21 08:49:23+02:00;EMPLOYEE;declaration 113462;budget 86566;declaration number 113463;816.4562016197636; declaration, employee; rejected;; employee;, STAFF MEMBER
733;st_step 113465_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-09-21 08:53:46+02:00;EMPLOYEE;declaration 113462;budget 86566;declaration number 113463;816.4562016197636; declaration, employee; submitted;; employee;, STAFF MEMBER
734;st_step 113464_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-09-21 08:53:48+02:00;ADMINISTRATION;declaration 113462;budget 86566;declaration number 113463;816.4562016197636; declaration; approved;; administration, administration;, STAFF MEMBER
735;st_step 113466_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-09-25 15:27:13+02:00;SUPERVISOR;declaration 113462;budget 86566;declaration number 113463;816.4562016197636; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
736;dd_declaration 113462_19;SYSTEM;Request Payment;2018-09-27 08:46:11+02:00;UNDEFINED;declaration 113462;budget 86566;declaration number 113463;816.4562016197636; payment; request;;;, SYSTEM
737;dd_declaration 113462_20;SYSTEM;Payment Handled;2018-10-01 17:31:13+02:00;UNDEFINED;declaration 113462;budget 86566;declaration number 113463;816.4562016197636; payment; handled;;;, SYSTEM
738;st_step 120669_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-09-10 19:52:38+02:00;EMPLOYEE;declaration 120659;budget 86566;declaration number 120660;80.54034584956021; declaration, employee; submitted;; employee;, STAFF MEMBER
739;st_step 120670_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-09-10 19:57:02+02:00;ADMINISTRATION;declaration 120659;budget 86566;declaration number 120660;80.54034584956021; declaration; approved;; administration, administration;, STAFF MEMBER
740;st_step 120668_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-09-11 14:36:07+02:00;SUPERVISOR;declaration 120659;budget 86566;declaration number 120660;80.54034584956021; declaration; rejected;; supervisor, supervisor;, STAFF MEMBER
741;st_step 120667_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-09-13 14:41:03+02:00;EMPLOYEE;declaration 120659;budget 86566;declaration number 120660;80.54034584956021; declaration, employee; rejected;; employee;, STAFF MEMBER
742;st_step 120666_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-10-18 18:54:55+02:00;EMPLOYEE;declaration 120659;budget 86566;declaration number 120660;80.54034584956021; declaration, employee; submitted;; employee;, STAFF MEMBER
743;st_step 120665_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-10-18 18:54:57+02:00;ADMINISTRATION;declaration 120659;budget 86566;declaration number 120660;80.54034584956021; declaration; rejected;; administration, administration;, STAFF MEMBER
744;st_step 120664_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-10-19 13:58:15+02:00;EMPLOYEE;declaration 120659;budget 86566;declaration number 120660;80.54034584956021; declaration, employee; rejected;; employee;, STAFF MEMBER
745;st_step 120663_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-10-19 19:49:49+02:00;EMPLOYEE;declaration 120659;budget 86566;declaration number 120660;80.54034584956021; declaration, employee; submitted;; employee;, STAFF MEMBER
746;st_step 120662_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-10-19 19:50:24+02:00;ADMINISTRATION;declaration 120659;budget 86566;declaration number 120660;80.54034584956021; declaration; approved;; administration, administration;, STAFF MEMBER
747;st_step 120661_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-10-21 17:12:45+02:00;SUPERVISOR;declaration 120659;budget 86566;declaration number 120660;80.54034584956021; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
748;dd_declaration 120659_19;SYSTEM;Request Payment;2018-10-23 16:22:02+02:00;UNDEFINED;declaration 120659;budget 86566;declaration number 120660;80.54034584956021; payment; request;;;, SYSTEM
749;dd_declaration 120659_20;SYSTEM;Payment Handled;2018-10-25 17:31:41+02:00;UNDEFINED;declaration 120659;budget 86566;declaration number 120660;80.54034584956021; payment; handled;;;, SYSTEM
750;st_step 111593_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-09-18 09:26:36+02:00;EMPLOYEE;declaration 111577;budget 86566;declaration number 111578;76.18340572663864; declaration, employee; submitted;; employee;, STAFF MEMBER
751;st_step 111591_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-09-24 10:31:25+02:00;ADMINISTRATION;declaration 111577;budget 86566;declaration number 111578;76.18340572663864; declaration; rejected;; administration, administration;, STAFF MEMBER
752;st_step 111592_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-09-24 12:09:38+02:00;EMPLOYEE;declaration 111577;budget 86566;declaration number 111578;76.18340572663864; declaration, employee; rejected;; employee;, STAFF MEMBER
753;st_step 111587_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-09-24 13:12:31+02:00;EMPLOYEE;declaration 111577;budget 86566;declaration number 111578;76.18340572663864; declaration, employee; submitted;; employee;, STAFF MEMBER
754;st_step 111589_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-09-24 13:12:46+02:00;ADMINISTRATION;declaration 111577;budget 86566;declaration number 111578;76.18340572663864; declaration; approved;; administration, administration;, STAFF MEMBER
755;st_step 111588_0;STAFF MEMBER;Declaration REJECTED by BUDGET OWNER;2018-09-27 10:13:25+02:00;BUDGET OWNER;declaration 111577;budget 86566;declaration number 111578;76.18340572663864; declaration; rejected;; budget owner, budget owner;, STAFF MEMBER
756;st_step 111590_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-10-02 06:17:39+02:00;EMPLOYEE;declaration 111577;budget 86566;declaration number 111578;76.18340572663864; declaration, employee; rejected;; employee;, STAFF MEMBER
757;st_step 111584_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-10-02 08:04:00+02:00;EMPLOYEE;declaration 111577;budget 86566;declaration number 111578;76.18340572663864; declaration, employee; submitted;; employee;, STAFF MEMBER
758;st_step 111582_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-10-02 08:04:03+02:00;ADMINISTRATION;declaration 111577;budget 86566;declaration number 111578;76.18340572663864; declaration; approved;; administration, administration;, STAFF MEMBER
759;st_step 111586_0;STAFF MEMBER;Declaration APPROVED by BUDGET OWNER;2018-10-02 11:26:25+02:00;BUDGET OWNER;declaration 111577;budget 86566;declaration number 111578;76.18340572663864; declaration; approved;; budget owner, budget owner;, STAFF MEMBER
760;st_step 111585_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-10-04 11:50:57+02:00;SUPERVISOR;declaration 111577;budget 86566;declaration number 111578;76.18340572663864; declaration; rejected;; supervisor, supervisor;, STAFF MEMBER
761;st_step 111583_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-10-09 11:23:39+02:00;EMPLOYEE;declaration 111577;budget 86566;declaration number 111578;76.18340572663864; declaration, employee; rejected;; employee;, STAFF MEMBER
762;st_step 111579_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-10-29 09:40:19+01:00;EMPLOYEE;declaration 111577;budget 86566;declaration number 111578;76.18340572663864; declaration, employee; submitted;; employee;, STAFF MEMBER
763;st_step 111580_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-10-29 09:40:24+01:00;ADMINISTRATION;declaration 111577;budget 86566;declaration number 111578;76.18340572663864; declaration; approved;; administration, administration;, STAFF MEMBER
764;st_step 111581_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-10-29 14:26:05+01:00;SUPERVISOR;declaration 111577;budget 86566;declaration number 111578;76.18340572663864; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
765;dd_declaration 111577_19;SYSTEM;Request Payment;2018-10-30 11:47:48+01:00;UNDEFINED;declaration 111577;budget 86566;declaration number 111578;76.18340572663864; payment; request;;;, SYSTEM
766;dd_declaration 111577_20;SYSTEM;Payment Handled;2018-11-01 17:31:15+01:00;UNDEFINED;declaration 111577;budget 86566;declaration number 111578;76.18340572663864; payment; handled;;;, SYSTEM
767;st_step 119757_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-09-20 10:38:52+02:00;EMPLOYEE;declaration 119745;budget 86566;declaration number 119746;67.72717951244658; declaration, employee; submitted;; employee;, STAFF MEMBER
768;st_step 119755_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-10-04 10:48:35+02:00;ADMINISTRATION;declaration 119745;budget 86566;declaration number 119746;67.72717951244658; declaration; approved;; administration, administration;, STAFF MEMBER
769;st_step 119759_0;STAFF MEMBER;Declaration APPROVED by BUDGET OWNER;2018-10-15 14:46:07+02:00;BUDGET OWNER;declaration 119745;budget 86566;declaration number 119746;67.72717951244658; declaration; approved;; budget owner, budget owner;, STAFF MEMBER
770;st_step 119758_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-10-16 09:06:04+02:00;SUPERVISOR;declaration 119745;budget 86566;declaration number 119746;67.72717951244658; declaration; rejected;; supervisor, supervisor;, STAFF MEMBER
771;st_step 119756_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-10-16 09:15:45+02:00;EMPLOYEE;declaration 119745;budget 86566;declaration number 119746;67.72717951244658; declaration, employee; rejected;; employee;, STAFF MEMBER
772;st_step 119753_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-10-16 11:43:30+02:00;EMPLOYEE;declaration 119745;budget 86566;declaration number 119746;67.72717951244658; declaration, employee; submitted;; employee;, STAFF MEMBER
773;st_step 119752_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-10-16 11:44:03+02:00;ADMINISTRATION;declaration 119745;budget 86566;declaration number 119746;67.72717951244658; declaration; approved;; administration, administration;, STAFF MEMBER
774;st_step 119754_0;STAFF MEMBER;Declaration REJECTED by BUDGET OWNER;2018-10-17 07:44:25+02:00;BUDGET OWNER;declaration 119745;budget 86566;declaration number 119746;67.72717951244658; declaration; rejected;; budget owner, budget owner;, STAFF MEMBER
